AverageWordLength,TypeTokenRatio,RootTypeTokenRatio,AvgTreeDepth,AvgTreeScore,MLC,MLS,MLT,C_S,C_T,CT_T,DC_C,DC_T,CP_C,CP_T,T_S,CN_C,CN_T,VP_T,SentenceCount,AvgSentenceLengthInWords,AvgSentenceLengthInChars,NounVariation,VerbVariation,AdjectiveVariation,AdverbVariation,VerbVariation1,SquaredVerbVariation1,CorrectedVerbVariation1,LexicalDensity,label
5.069849,0.561118,16.445628,10.192308,-137.953131,12.346154,18.519231,18.169811,1.5,1.471698,0.45283,0.307692,0.45283,0.230769,0.339623,1.019231,3.397436,5,0.339623,52,18.519231,83.903846,0.543762,0.260708,0.145251,0.050279,0.542857,41.257143,4.541869,0.557632,Advanced
5.393056,0.545833,14.646245,13.821429,-215.386797,13.793103,28.571429,28.571429,2.071429,2.071429,1.035714,0.5,1.035714,0.396552,0.821429,1,5.896552,12.214286,0.821429,28,28.571429,138.964286,0.537611,0.25885,0.163717,0.039823,0.487179,27.769231,3.726207,0.565,Advanced
4.521459,0.516094,15.755679,12.578947,-182.605312,11.444444,27.105263,22.391304,2.368421,1.956522,0.782609,0.355556,0.695652,0.2,0.391304,1.210526,3.811111,7.456522,0.391304,38,27.105263,110.894737,0.446328,0.323917,0.143126,0.086629,0.476744,39.093023,4.421144,0.515534,Advanced
5.041714,0.56257,16.75478,10.057692,-142.715798,11.825581,19.557692,18.160714,1.653846,1.535714,0.482143,0.290698,0.446429,0.27907,0.428571,1.076923,2.662791,4.089286,0.428571,52,19.557692,86,0.508803,0.27993,0.135563,0.075704,0.465409,34.440252,4.149714,0.558505,Advanced
4.77394,0.565149,14.263719,9.666667,-131.270462,11.246154,18.74359,17.404762,1.666667,1.547619,0.47619,0.307692,0.47619,0.169231,0.261905,1.076923,2.461538,3.809524,0.261905,39,18.74359,78.179487,0.459677,0.311828,0.129032,0.099462,0.439655,22.422414,3.348314,0.508892,Advanced
4.641064,0.552437,14.373988,12.133333,-176.299656,11.734375,25.033333,20.861111,2.133333,1.777778,0.75,0.421875,0.75,0.25,0.444444,1.2,2.6875,4.777778,0.444444,30,25.033333,104.733333,0.465854,0.326829,0.131707,0.07561,0.492537,32.507463,4.031592,0.545939,Advanced
5.050204,0.592944,16.097102,11.147059,-238.780473,14.413793,24.588235,22.594595,1.705882,1.567568,0.648649,0.37931,0.594595,0.413793,0.648649,1.088235,3.862069,6.054054,0.648649,34,24.588235,109.941176,0.521739,0.258696,0.152174,0.067391,0.554622,36.605042,4.278145,0.550239,Advanced
4.807087,0.549869,15.178768,11.289474,-170.391583,10.6375,22.394737,17.729167,2.105263,1.666667,0.6875,0.375,0.625,0.25,0.416667,1.263158,2.975,4.958333,0.416667,38,22.394737,96.394737,0.460215,0.311828,0.144086,0.083871,0.468966,31.889655,3.993097,0.546416,Advanced
4.964567,0.542323,17.286407,11.787234,-165.141083,13.011494,24.085106,22.64,1.851064,1.74,0.68,0.390805,0.68,0.333333,0.58,1.06383,3.413793,5.94,0.58,47,24.085106,107.489362,0.529221,0.258117,0.160714,0.051948,0.528302,44.377358,4.710486,0.54417,Advanced
4.984962,0.568421,14.658211,11.258065,-167.531662,14.529412,23.903226,22.454545,1.645161,1.545455,0.515152,0.392157,0.606061,0.372549,0.575758,1.064516,4.607843,7.121212,0.575758,31,23.903226,106.935484,0.477612,0.256219,0.189055,0.077114,0.485437,24.271845,3.483665,0.54251,Advanced
4.965195,0.549236,18.85088,10.474576,-174.83422,14.911111,22.745763,22.366667,1.525424,1.5,0.516667,0.344444,0.516667,0.355556,0.533333,1.016949,3.722222,5.583333,0.533333,59,22.745763,100.491525,0.597475,0.235624,0.134642,0.032258,0.571429,54.857143,5.237229,0.531297,Advanced
4.61744,0.548523,14.626143,14,-225.831173,11.602941,31.56,28.178571,2.72,2.428571,1.321429,0.514706,1.25,0.235294,0.571429,1.12,3.544118,8.607143,0.571429,25,31.56,131.32,0.485714,0.309091,0.148052,0.057143,0.512605,31.268908,3.954043,0.487959,Advanced
5.213938,0.623987,15.499516,11.029412,-159.272363,13.901961,20.852941,21.484848,1.5,1.545455,0.454545,0.333333,0.515152,0.392157,0.606061,0.970588,4.490196,6.939394,0.606061,34,20.852941,95.794118,0.543814,0.239691,0.159794,0.056701,0.602151,33.72043,4.106119,0.54725,Advanced
5.246819,0.541985,15.194917,13.392857,-226.199536,13.903226,30.785714,25.352941,2.214286,1.823529,0.617647,0.322581,0.588235,0.177419,0.323529,1.214286,4.048387,7.382353,0.323529,28,30.785714,148.142857,0.549407,0.243083,0.152174,0.055336,0.536585,35.414634,4.208006,0.587007,Advanced
4.319061,0.504144,13.565118,10.288889,-127.765417,8.815217,18.022222,11.263889,2.044444,1.277778,0.597222,0.380435,0.486111,0.173913,0.222222,1.6,1.456522,1.861111,0.222222,45,18.022222,69.488889,0.333333,0.405685,0.149871,0.111111,0.414013,26.910828,3.668162,0.477189,Advanced
4.96719,0.554922,14.692327,12.703704,-209.40388,13.033333,28.962963,26.965517,2.222222,2.068966,0.965517,0.5,1.034483,0.333333,0.689655,1.074074,3.683333,7.62069,0.689655,27,28.962963,129.259259,0.508393,0.275779,0.134293,0.081535,0.573913,37.878261,4.351911,0.533248,Advanced
4.72948,0.536416,15.776473,10.673913,-155.779607,10.347368,21.369565,17.872727,2.065217,1.727273,0.727273,0.368421,0.636364,0.189474,0.327273,1.195652,2.157895,3.727273,0.327273,46,21.369565,88.934783,0.428291,0.32613,0.165029,0.08055,0.433735,31.228916,3.951513,0.517803,Advanced
5.200538,0.543742,14.821323,12.5,-194.1967,14.172414,27.4,25.6875,1.933333,1.8125,0.78125,0.431034,0.78125,0.310345,0.5625,1.066667,4.706897,8.53125,0.5625,30,27.4,128.8,0.556503,0.251599,0.132196,0.059701,0.483051,27.533898,3.710384,0.57056,Advanced
4.414256,0.463843,14.431407,13.190476,-166.527667,11.03125,25.214286,20.365385,2.285714,1.846154,0.846154,0.40625,0.75,0.208333,0.384615,1.238095,1.958333,3.615385,0.384615,42,25.214286,101.738095,0.413043,0.378623,0.130435,0.077899,0.363636,27.636364,3.717282,0.521246,Advanced
4.541667,0.543803,16.637185,10.68,-153.319817,11.866667,21.36,17.8,1.8,1.5,0.566667,0.322222,0.483333,0.133333,0.2,1.2,3.011111,4.516667,0.2,50,21.36,85.02,0.496324,0.294118,0.141544,0.068015,0.45,32.4,4.024922,0.509363,Advanced
4.932353,0.513725,16.407076,11.755102,-167.641656,12.010638,23.040816,21.301887,1.918367,1.773585,0.698113,0.382979,0.679245,0.223404,0.396226,1.081633,3.510638,6.226415,0.396226,49,23.040816,102.673469,0.507987,0.249201,0.167732,0.07508,0.49359,38.00641,4.359267,0.554473,Advanced
4.706268,0.492711,18.250285,11.716418,-231.912154,12.801653,23.119403,22.779412,1.80597,1.779412,0.617647,0.38843,0.691176,0.264463,0.470588,1.014925,4.38843,7.808824,0.470588,67,23.119403,96.731343,0.457074,0.297461,0.163241,0.082225,0.45122,50.085366,5.004266,0.533893,Advanced
5.191549,0.56338,15.011733,12.233333,-190.671548,14.509091,26.6,24.181818,1.833333,1.666667,0.69697,0.418182,0.69697,0.418182,0.69697,1.1,4.290909,7.151515,0.69697,30,26.6,123.133333,0.521951,0.270732,0.14878,0.058537,0.522523,30.306306,3.892705,0.513784,Advanced
5.259928,0.572202,13.468039,14.380952,-217.07978,14.547619,29.095238,23.5,2,1.615385,0.653846,0.404762,0.653846,0.261905,0.423077,1.238095,4.452381,7.192308,0.423077,21,29.095238,138.761905,0.510324,0.289086,0.129794,0.070796,0.591837,34.326531,4.142857,0.554828,Advanced
4.682993,0.548299,14.864879,13.32,-235.009078,16.48,32.96,29.428571,2,1.785714,0.857143,0.36,0.642857,0.48,0.857143,1.12,4.9,8.75,0.857143,25,32.96,139.6,0.530516,0.244131,0.159624,0.065728,0.557692,32.346154,4.021576,0.51699,Advanced
5.030647,0.555051,16.474829,13.571429,-202.111839,11.650602,27.628571,26.861111,2.371429,2.305556,1.25,0.53012,1.222222,0.301205,0.694444,1.028571,2.939759,6.777778,0.694444,35,27.628571,126.628571,0.475746,0.315299,0.132463,0.076493,0.449704,34.177515,4.133855,0.554292,Advanced
4.822802,0.54533,14.713799,11.970588,-161.315251,12.19403,24.029412,20.425,1.970588,1.675,0.775,0.41791,0.7,0.179104,0.3,1.176471,2.80597,4.7,0.3,34,24.029412,103.5,0.490476,0.295238,0.12619,0.088095,0.475806,28.072581,3.746504,0.514076,Advanced
4.923323,0.576145,17.654868,10.232143,-134.313251,12.310345,19.125,15.985075,1.553571,1.298507,0.373134,0.264368,0.343284,0.229885,0.298507,1.196429,3.218391,4.179104,0.298507,56,19.125,82.553571,0.503521,0.28169,0.128521,0.086268,0.5,40,4.472136,0.530345,Advanced
4.651163,0.568992,14.450611,13.125,-218.285408,13.45283,29.708333,22.28125,2.208333,1.65625,0.6875,0.415094,0.6875,0.264151,0.4375,1.333333,3.433962,5.6875,0.4375,24,29.708333,125.666667,0.478142,0.284153,0.144809,0.092896,0.538462,30.153846,3.882901,0.513324,Advanced
4.871698,0.584906,16.49185,11.128205,-163.113403,13.661538,22.769231,19.304348,1.666667,1.413043,0.565217,0.369231,0.521739,0.323077,0.456522,1.179487,3.030769,4.282609,0.456522,39,22.769231,99.512821,0.493671,0.308017,0.122363,0.075949,0.520548,39.561644,4.447564,0.533784,Advanced
5.016275,0.616637,14.500795,12.166667,-196.013589,13.76087,26.375,24.346154,1.916667,1.769231,0.846154,0.434783,0.769231,0.282609,0.5,1.083333,3.630435,6.423077,0.5,24,26.375,115.916667,0.5,0.282353,0.126471,0.091176,0.541667,28.166667,3.752777,0.537125,Advanced
4.675313,0.54025,18.064088,10.650794,-145.189879,11.752381,19.587302,17.380282,1.666667,1.478873,0.56338,0.361905,0.535211,0.12381,0.183099,1.126984,2.47619,3.661972,0.183099,63,19.587302,82.968254,0.464978,0.308495,0.152012,0.074516,0.52657,57.396135,5.357058,0.54376,Advanced
5.127572,0.602195,16.259259,10.578947,-157.418991,11.369863,21.842105,17.659574,1.921053,1.553191,0.446809,0.287671,0.446809,0.191781,0.297872,1.236842,2.835616,4.404255,0.297872,38,21.842105,98.578947,0.498911,0.263617,0.174292,0.063181,0.561983,38.214876,4.371206,0.553012,Advanced
4.564784,0.524917,12.879199,11.34375,-146.724227,11.183333,20.96875,19.171429,1.875,1.714286,0.714286,0.383333,0.657143,0.2,0.342857,1.09375,1.966667,3.371429,0.342857,32,20.96875,85.875,0.469101,0.33427,0.101124,0.095506,0.445378,23.605042,3.43548,0.530551,Advanced
4.8,0.627723,14.106315,12.318182,-195.625643,12.085106,25.818182,25.818182,2.136364,2.136364,0.909091,0.489362,1.045455,0.297872,0.636364,1,3.829787,8.181818,0.636364,22,25.818182,110.181818,0.540984,0.272131,0.127869,0.059016,0.542169,24.39759,3.492677,0.536972,Advanced
4.941878,0.585693,15.171597,12.857143,-181.767317,16.23913,26.678571,24.9,1.642857,1.533333,0.6,0.369565,0.566667,0.217391,0.333333,1.071429,5.891304,9.033333,0.333333,28,26.678571,118.428571,0.488038,0.289474,0.136364,0.086124,0.553719,37.099174,4.306923,0.559572,Advanced
4.823087,0.528231,14.912585,13.517241,-207.58365,13.313433,30.758621,28.774194,2.310345,2.16129,1.16129,0.522388,1.129032,0.268657,0.580645,1.068966,4.462687,9.645161,0.580645,29,30.758621,132.551724,0.550439,0.236842,0.138158,0.074561,0.527778,30.083333,3.878359,0.511211,Advanced
4.668269,0.53125,15.323593,13.966667,-217.123948,14.460317,30.366667,28.46875,2.1,1.96875,0.9375,0.444444,0.875,0.206349,0.40625,1.066667,5.603175,11.03125,0.40625,30,30.366667,129.466667,0.571992,0.242604,0.118343,0.067061,0.479675,28.300813,3.761703,0.556531,Advanced
4.52221,0.495125,15.042338,12.575,-180.075736,13.675676,25.3,20.24,1.85,1.48,0.54,0.378378,0.56,0.175676,0.26,1.25,4.581081,6.78,0.26,40,25.3,104.35,0.466535,0.330709,0.100394,0.102362,0.488095,40.02381,4.473467,0.501976,Advanced
4.83817,0.571429,17.104719,13.428571,-203.078266,14.676471,28.514286,25.589744,1.942857,1.74359,0.769231,0.411765,0.717949,0.220588,0.384615,1.114286,5.352941,9.333333,0.384615,35,28.514286,124.085714,0.486188,0.298343,0.160221,0.055249,0.592593,56.888889,5.333333,0.544088,Advanced
4.629738,0.591837,10.96097,12.538462,-191.484484,22.294118,29.153846,23.6875,1.307692,1.0625,0.6875,0.411765,0.4375,0.588235,0.625,1.230769,6.588235,7,0.625,13,29.153846,122.153846,0.601036,0.248705,0.129534,0.020725,0.729167,25.520833,3.572173,0.509235,Advanced
5.015756,0.545168,16.820887,12.093023,-178.871326,12.126437,24.534884,20.686275,2.023256,1.705882,0.686275,0.37931,0.647059,0.367816,0.627451,1.186047,2.850575,4.862745,0.627451,43,24.534884,111.232558,0.460481,0.28866,0.170103,0.080756,0.529762,47.14881,4.855348,0.551659,Advanced
5.149441,0.51676,13.827549,13.580645,-182.495495,12.21875,25.225806,23,2.064516,1.882353,0.911765,0.453125,0.852941,0.25,0.470588,1.096774,3.859375,7.264706,0.470588,31,25.225806,118.935484,0.484234,0.286036,0.162162,0.067568,0.503937,32.251969,4.015717,0.567775,Advanced
4.977819,0.542514,17.845325,12.292683,-219.612312,17.041667,29.926829,24.058824,1.756098,1.411765,0.411765,0.333333,0.470588,0.305556,0.431373,1.243902,5.236111,7.392157,0.431373,41,29.926829,131.95122,0.5,0.231595,0.162577,0.105828,0.529801,42.384106,4.603483,0.531377,Advanced
4.902198,0.558242,16.840036,12.878049,-183.496022,16.292308,25.829268,25.214286,1.585366,1.547619,0.666667,0.430769,0.666667,0.553846,0.857143,1.02439,4.276923,6.619048,0.857143,41,25.829268,111.926829,0.471664,0.310786,0.157221,0.060329,0.5,42.5,4.609772,0.516525,Advanced
4.883099,0.540845,14.411263,14.5,-207.778393,12.078125,29.730769,19.325,2.461538,1.6,0.875,0.4375,0.7,0.203125,0.325,1.538462,3.453125,5.525,0.325,26,29.730769,133.346154,0.415865,0.329327,0.165865,0.088942,0.547445,41.058394,4.530916,0.538163,Advanced
4.616813,0.503421,16.101614,11.703704,-143.618871,10.169643,21.092593,18.983333,2.074074,1.866667,0.866667,0.455357,0.85,0.205357,0.383333,1.111111,2.508929,4.683333,0.383333,54,21.092593,87.611111,0.442308,0.365385,0.113636,0.078671,0.454545,43.181818,4.646602,0.502195,Advanced
4.885496,0.473282,13.268801,11.341463,-153.463336,12.125,21.292683,19.4,1.756098,1.6,0.666667,0.402778,0.644444,0.222222,0.355556,1.097561,2.652778,4.244444,0.355556,41,21.292683,93.658537,0.535556,0.266667,0.131111,0.066667,0.525,33.075,4.066633,0.515464,Advanced
4.945662,0.540754,18.265953,12.294118,-183.039453,12.317308,25.117647,21.35,2.039216,1.733333,0.666667,0.375,0.65,0.192308,0.333333,1.176471,3.605769,6.25,0.333333,51,25.117647,110.980392,0.503608,0.281385,0.152958,0.062049,0.482051,45.312821,4.759875,0.540984,Advanced
5.131846,0.596349,13.241094,11.894737,-211.256631,16.735294,29.947368,24.73913,1.789474,1.478261,0.652174,0.352941,0.521739,0.352941,0.521739,1.210526,3.970588,5.869565,0.521739,19,29.947368,133.578947,0.572848,0.231788,0.122517,0.072848,0.6,25.2,3.549648,0.530756,Advanced
4.646945,0.511154,16.412747,11.914894,-175.896742,13.313953,24.361702,19.741379,1.829787,1.482759,0.706897,0.406977,0.603448,0.348837,0.517241,1.234043,2.046512,3.034483,0.517241,47,24.361702,102.276596,0.475129,0.319039,0.09777,0.108062,0.473118,41.634409,4.562587,0.50917,Advanced
4.573209,0.519211,16.112275,13.195122,-182.079808,9.792793,26.512195,23.12766,2.707317,2.361702,1,0.432432,1.021277,0.108108,0.255319,1.146341,2.657658,6.276596,0.255319,41,26.512195,107.609756,0.459459,0.324324,0.131532,0.084685,0.455556,37.355556,4.321779,0.51058,Advanced
4.931996,0.490524,14.691172,11.347826,-152.786136,10.913043,21.826087,21.361702,2,1.957447,0.851064,0.423913,0.829787,0.271739,0.531915,1.021739,3.119565,6.106383,0.531915,46,21.826087,96.173913,0.534323,0.274583,0.137291,0.053803,0.493243,36.006757,4.243039,0.536853,Advanced
4.761905,0.534722,16.976904,12.16,-167.843075,11.770833,22.6,20.178571,1.92,1.714286,0.767857,0.416667,0.714286,0.15625,0.267857,1.12,3.03125,5.196429,0.267857,50,22.6,96.32,0.499192,0.321486,0.105008,0.074313,0.527638,55.40201,5.263174,0.547788,Advanced
5.458414,0.59381,13.501845,12.454545,-193.608614,15.944444,26.090909,21.259259,1.636364,1.333333,0.407407,0.305556,0.407407,0.555556,0.740741,1.227273,4.361111,5.814815,0.740741,22,26.090909,128.272727,0.510972,0.282132,0.125392,0.081505,0.6,32.4,4.024922,0.555749,Advanced
4.909439,0.53699,15.035714,13.931034,-210.70079,10.962025,29.862069,24.055556,2.724138,2.194444,1.138889,0.443038,0.972222,0.240506,0.527778,1.241379,3.620253,7.944444,0.527778,29,29.862069,132.724138,0.478448,0.299569,0.165948,0.056034,0.510791,36.266187,4.258297,0.535797,Advanced
4.614173,0.555118,15.323673,10.377778,-132.004383,10.9,19.377778,16.769231,1.777778,1.538462,0.5,0.3,0.461538,0.2,0.307692,1.155556,2.625,4.038462,0.307692,45,19.377778,78.111111,0.442438,0.34763,0.119639,0.090293,0.474026,34.603896,4.159561,0.508028,Advanced
4.884018,0.545205,18.041277,9.049383,-110.889486,11.108108,15.222222,15.036585,1.37037,1.353659,0.329268,0.252252,0.341463,0.207207,0.280488,1.012346,2.693694,3.646341,0.280488,81,15.222222,66.123457,0.509658,0.265973,0.150074,0.074294,0.463687,38.486034,4.386686,0.545823,Advanced
5.176871,0.492063,14.61354,11.595238,-168.364748,12.036585,23.5,21.456522,1.952381,1.782609,0.804348,0.439024,0.782609,0.317073,0.565217,1.095238,3.97561,7.086957,0.565217,42,23.5,109.666667,0.471631,0.271277,0.182624,0.074468,0.431373,28.470588,3.772969,0.571429,Advanced
4.770256,0.498462,15.564457,11.363636,-217.023488,14.210526,24.545455,20.377358,1.727273,1.433962,0.377358,0.263158,0.377358,0.289474,0.415094,1.204545,3.986842,5.716981,0.415094,44,24.545455,106.25,0.522491,0.254325,0.143599,0.079585,0.455782,30.537415,3.907519,0.535185,Advanced
4.581333,0.528,14.459876,12.30303,-176.060062,11.39726,25.212121,18.086957,2.212121,1.586957,0.847826,0.452055,0.717391,0.205479,0.326087,1.393939,2.657534,4.217391,0.326087,33,25.212121,104.121212,0.510204,0.328798,0.108844,0.052154,0.448276,29.137931,3.816931,0.530048,Advanced
5.078297,0.543956,14.676736,14.88,-225.458446,11.794118,32.08,25.0625,2.72,2.125,1.25,0.544118,1.15625,0.176471,0.375,1.28,3.352941,7.125,0.375,25,32.08,147.92,0.465479,0.298441,0.151448,0.084633,0.537313,38.686567,4.3981,0.55985,Advanced
5.038386,0.524606,16.721697,14.342105,-209.521267,13.452381,29.736842,25.681818,2.210526,1.909091,1.022727,0.47619,0.909091,0.345238,0.659091,1.157895,4.928571,9.409091,0.659091,38,29.736842,135.131579,0.4791,0.255627,0.191318,0.073955,0.534591,45.440252,4.766563,0.550442,Advanced
4.620155,0.596899,15.15936,11.282051,-194.02111,9.060976,19.051282,17.27907,2.102564,1.906977,0.72093,0.378049,0.72093,0.182927,0.348837,1.102564,2.317073,4.418605,0.348837,39,19.051282,76.615385,0.520202,0.313131,0.108586,0.058081,0.443548,24.395161,3.492503,0.532974,Advanced
4.823009,0.586599,16.497941,9.978261,-144.591375,11.4625,19.934783,16.981481,1.73913,1.481481,0.481481,0.3,0.444444,0.325,0.481481,1.173913,2.75,4.074074,0.481481,46,19.934783,83.108696,0.542169,0.287149,0.116466,0.054217,0.503497,36.251748,4.257449,0.543075,Advanced
4.899225,0.564341,14.332486,13.607143,-182.896705,10.391304,25.607143,24.724138,2.464286,2.37931,0.965517,0.463768,1.103448,0.130435,0.310345,1.035714,2.652174,6.310345,0.310345,28,25.607143,113.714286,0.454082,0.334184,0.130102,0.081633,0.442748,25.679389,3.583252,0.546722,Advanced
4.928125,0.548438,13.874493,11.378378,-143.83078,9.697368,19.918919,17.547619,2.054054,1.809524,0.714286,0.407895,0.738095,0.144737,0.261905,1.135135,1.881579,3.404762,0.261905,37,19.918919,85.108108,0.466501,0.320099,0.131514,0.081886,0.410853,21.775194,3.299636,0.546811,Advanced
4.993046,0.549374,14.731014,13.5,-221.014396,13.35,30.807692,29.666667,2.307692,2.222222,1.222222,0.516667,1.148148,0.433333,0.962963,1.038462,4.25,9.444444,0.962963,26,30.807692,138.076923,0.496599,0.263039,0.170068,0.070295,0.439655,22.422414,3.348314,0.550562,Advanced
4.752957,0.51774,14.282489,12.125,-191.215501,14.754386,26.28125,18.688889,1.78125,1.266667,0.644444,0.333333,0.422222,0.438596,0.555556,1.40625,4.45614,5.644444,0.555556,32,26.28125,113.03125,0.49453,0.28884,0.150985,0.065646,0.439394,25.484848,3.569653,0.543401,Advanced
4.97733,0.523929,14.763288,13.033333,-221.489186,13.630769,29.533333,25.314286,2.166667,1.857143,0.714286,0.369231,0.685714,0.661538,1.228571,1.166667,4.676923,8.685714,1.228571,30,29.533333,132,0.533742,0.259714,0.149284,0.05726,0.503937,32.251969,4.015717,0.551919,Advanced
4.864333,0.461707,13.958519,13.102564,-177.779834,11.613636,26.205128,19.653846,2.25641,1.692308,0.961538,0.454545,0.769231,0.147727,0.25,1.333333,3.113636,5.269231,0.25,39,26.205128,114.410256,0.50478,0.292543,0.120459,0.082218,0.457516,32.026144,4.001634,0.511742,Advanced
5.06446,0.590592,14.149587,14.15,-227.414673,12.529412,31.95,21.3,2.55,1.7,1,0.45098,0.766667,0.196078,0.333333,1.5,4.431373,7.533333,0.333333,20,31.95,145.75,0.549133,0.280347,0.127168,0.043353,0.649485,40.917526,4.523136,0.541471,Advanced
5.185355,0.553776,16.371544,12.666667,-214.839241,14.188406,29.666667,27.194444,2.090909,1.916667,0.75,0.362319,0.694444,0.463768,0.888889,1.090909,4.565217,8.75,0.888889,33,29.666667,137.333333,0.521905,0.287619,0.112381,0.078095,0.523179,41.331126,4.545939,0.536261,Advanced
5.041847,0.554113,14.586954,13.068966,-193.468223,11.367647,26.655172,21.472222,2.344828,1.888889,0.888889,0.441176,0.833333,0.176471,0.333333,1.241379,3.132353,5.916667,0.333333,29,26.655172,120.482759,0.523364,0.317757,0.11215,0.046729,0.463235,29.183824,3.819936,0.553687,Advanced
4.97992,0.542169,14.818175,12.852941,-181.197303,13.393443,24.029412,21.5,1.794118,1.605263,0.578947,0.360656,0.578947,0.245902,0.394737,1.117647,3.836066,6.157895,0.394737,34,24.029412,109.647059,0.47548,0.292111,0.130064,0.102345,0.540146,39.970803,4.470503,0.574051,Advanced
4.735513,0.524517,13.60715,13.057143,-141.119217,11.384615,21.142857,20.555556,1.857143,1.805556,0.916667,0.492308,0.888889,0.276923,0.5,1.028571,2.461538,4.444444,0.5,35,21.142857,91.057143,0.38961,0.361039,0.124675,0.124675,0.510791,36.266187,4.258297,0.52027,Advanced
4.826479,0.519559,16.405225,12.367347,-165.755899,12.131868,22.530612,18.711864,1.857143,1.542373,0.864407,0.527473,0.813559,0.21978,0.338983,1.204082,3.274725,5.050847,0.338983,49,22.530612,98.367347,0.487267,0.314092,0.125637,0.073005,0.481081,42.816216,4.62689,0.533514,Advanced
5.02593,0.506201,15.075945,11,-181.580501,17.578947,23.857143,27.081081,1.357143,1.540541,0.324324,0.298246,0.459459,0.473684,0.72973,0.880952,4.614035,7.108108,0.72973,42,23.857143,106.333333,0.541899,0.221601,0.163873,0.072626,0.529412,33.352941,4.083683,0.535928,Advanced
5.222503,0.579014,16.284605,11.69697,-200.741217,15.684211,27.090909,23.526316,1.727273,1.5,0.552632,0.333333,0.5,0.526316,0.789474,1.151515,4.947368,7.421053,0.789474,33,27.090909,125.424242,0.505155,0.251546,0.171134,0.072165,0.57377,40.163934,4.481291,0.542506,Advanced
4.786062,0.559157,13.889177,11,-129.140901,9.816901,19.361111,17.871795,1.972222,1.820513,0.820513,0.380282,0.692308,0.112676,0.205128,1.083333,2.15493,3.923077,0.205128,36,19.361111,82.027778,0.464286,0.369048,0.092262,0.074405,0.580645,41.806452,4.572005,0.482066,Advanced
4.840278,0.565476,17.953312,11.132075,-155.343486,11.435644,21.792453,20.625,1.90566,1.803571,0.696429,0.376238,0.678571,0.237624,0.428571,1.056604,3.039604,5.482143,0.428571,53,21.792453,91.396226,0.491473,0.271318,0.145736,0.091473,0.474286,39.365714,4.436537,0.558442,Advanced
4.858277,0.548753,16.297128,14.62069,-252.849894,13.661972,33.448276,28.529412,2.448276,2.088235,1.088235,0.492958,1.029412,0.28169,0.588235,1.172414,5.774648,12.058824,0.588235,29,33.448276,147.758621,0.5625,0.255682,0.128788,0.05303,0.585185,46.22963,4.807787,0.54433,Advanced
5.16075,0.534517,17.020813,13.852941,-237.980526,13.703704,32.647059,30.833333,2.382353,2.25,1.083333,0.469136,1.055556,0.493827,1.111111,1.058824,3.925926,8.833333,1.111111,34,32.647059,153.911765,0.492958,0.28482,0.140845,0.081377,0.516484,48.549451,4.926939,0.575676,Advanced
5.080444,0.545076,14.636085,11.818182,-172.228067,10.581081,23.727273,21.75,2.242424,2.055556,0.944444,0.445946,0.916667,0.175676,0.361111,1.090909,3.608108,7.416667,0.361111,33,23.727273,111,0.460137,0.28246,0.198178,0.059226,0.532258,35.129032,4.191004,0.560664,Advanced
4.682003,0.520974,14.162454,10.511628,-129.409603,10.518987,19.325581,16.959184,1.837209,1.612245,0.836735,0.417722,0.673469,0.227848,0.367347,1.139535,1.987342,3.204082,0.367347,43,19.325581,80.465116,0.447689,0.3382,0.136253,0.077859,0.453237,28.553957,3.778489,0.494585,Advanced
5.192157,0.668627,15.099734,9.774194,-146.067483,18.9,18.290323,18.9,0.967742,1,0.166667,0.166667,0.166667,0.366667,0.366667,0.967742,5.733333,5.733333,0.366667,31,18.290323,85.935484,0.495327,0.211838,0.196262,0.096573,0.647059,28.470588,3.772969,0.566138,Advanced
4.607277,0.557089,15.727287,12.236842,-197.719261,11.525641,23.657895,21.926829,2.052632,1.902439,0.780488,0.410256,0.780488,0.24359,0.463415,1.078947,3.320513,6.317073,0.463415,38,23.657895,96.631579,0.471193,0.294239,0.131687,0.102881,0.51049,37.265734,4.31658,0.540601,Advanced
4.531504,0.52439,16.449479,13.131579,-197.617782,11.709677,28.657895,22.22449,2.447368,1.897959,0.918367,0.430108,0.816327,0.236559,0.44898,1.289474,3.311828,6.285714,0.44898,38,28.657895,117.342105,0.452055,0.294521,0.142123,0.111301,0.482558,40.052326,4.47506,0.536272,Advanced
4.57754,0.53877,14.735139,10.341463,-148.244989,12.875,20.097561,19.162791,1.560976,1.488372,0.55814,0.375,0.55814,0.171875,0.255814,1.04878,4.0625,6.046512,0.255814,41,20.097561,83.439024,0.429213,0.25618,0.229213,0.085393,0.491228,27.508772,3.708691,0.540049,Advanced
4.43508,0.472665,14.005572,12.575,-163.385909,10.648352,24.225,22.022727,2.275,2.068182,1.045455,0.483516,1,0.175824,0.363636,1.1,2.758242,5.704545,0.363636,40,24.225,97.35,0.407332,0.358452,0.158859,0.075356,0.420455,31.113636,3.944213,0.506708,Advanced
4.477683,0.488129,15.839772,11.384615,-161.65963,11.103774,22.634615,21.796296,2.038462,1.962963,0.796296,0.415094,0.814815,0.226415,0.444444,1.038462,2.54717,5,0.444444,52,22.634615,90.673077,0.456747,0.3391,0.121107,0.083045,0.5,49,4.949747,0.491079,Advanced
